Localizacao;Id;Titulo;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;Titulo;Localizacao;Propriedade;IsDisponivel;LivroAutorId;LivroGeneroId
767;f7a3bda2-64c4-32df-8b73-5a96f0a77c72;FAZ UM MILAGRE EM MIM;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099176;e530b7d1-75cf-42d6-9567-51ba55c5e34c;FAZ UM MILAGRE EM MIM;767;PRC;t;a1154219-3b1c-9182-0aa7-30cc76158b55;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1653;f7a680d7-85f3-8051-51cd-e999b22821bc;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099343;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;1653;PRC;t;97b508a4-90a8-9589-37d9-03869b4b96f3;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1656;f7a995e0-22ed-2b95-7970-0324dfec0fa6;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099344;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;1656;PRC;t;97b508a4-90a8-9589-37d9-03869b4b96f3;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1361;f7c7f84e-00dd-456e-a1be-9128daa876e1;AS DUNAS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099138;e530b7d1-75cf-42d6-9567-51ba55c5e34c;AS DUNAS;1361;PRC;t;ce2c5f06-95cf-6319-729f-89945190353a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2534;f7ccbe2a-8e49-9f01-89ac-582b651c8826;INSONIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099542;e530b7d1-75cf-42d6-9567-51ba55c5e34c;INSONIA;2534;PRC;t;7d42ddde-364a-46ba-1e99-0940ff5d87b4;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3785;f7f7532b-2929-6bac-8685-261ca22783fb;UM JEITO DE VIVER;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099799;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM JEITO DE VIVER;3785;PRC;t;3639a0c1-a3e5-4168-3ea9-917e90918bec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3334;f8098b56-3dda-464d-9094-b198b1ad5b7a;O MISTERIO DO MISTER FLOWERS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099714;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MISTERIO DO MISTER FLOWERS;3334;PRC;t;743b320b-1b77-2485-2dad-fed2b9a992ce;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4487;f8179f1a-2945-86bb-5906-1b712e7f889c;O ROXINOL E O IMPERADOR;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099934;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ROXINOL E O IMPERADOR;4487;PRC;t;ed67ddd1-5829-1253-6607-bd0a2b0751e7;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1737;f820f1ba-a41a-03f2-5171-8f0680df3e72;A LENDA DO LAGO DOURADO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099361;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A LENDA DO LAGO DOURADO;1737;PRC;t;21bc82fc-7e21-2c1f-3543-0429b49509c1;79db3772-6538-8f98-038a-513050747f33
3124;f82410d7-01f8-41f5-3003-9114ea8d99df;DIAS VERDES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099672;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DIAS VERDES;3124;CEJA;t;65795116-3202-8d3b-2fd9-821842c021b0;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2897;f83dd726-3493-4ebd-5dd4-848a3d592361;ENIGMA NA TELEVISAO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099624;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ENIGMA NA TELEVISAO;2897;CEJA;t;f84157ba-27d3-54fe-47d5-b5fb7ca634df;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3579;f8492fe8-2449-5892-4d0d-1a79166289d8;A COR PURPURA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099761;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A COR PURPURA;3579;PRC;t;b89abd2e-a77e-6945-95bd-91277f113ccb;79db3772-6538-8f98-038a-513050747f33
3591;f84f30a9-6b9b-0723-7f22-ba6411d9452a;PRISIONEIRAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099763;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PRISIONEIRAS;3591;PRC;t;1a6f24c4-389b-1d0d-618d-6f22f0b58200;7031c524-83df-350d-77db-3706038d7363
4321;f8535d0c-1edf-43b6-256c-02eec570517d;OS BICHOS QUE TIVE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099903;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS BICHOS QUE TIVE;4321;PRC;t;a4f01e71-3d2c-8f89-66d8-4b2eec9350d0;c68ca414-566e-8a6c-54cf-10dc568d4a6f
353;f86ffccd-183b-22e3-638d-64c31eb540c2;UM GAROTO CONSUMISTA NA ROCA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099478;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM GAROTO CONSUMISTA NA ROCA;353;PRC;t;fe3bda7d-7d58-34c6-41fc-ce01061c24f5;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2233;f886ffe6-37a8-804a-9f6c-1c85f1cf45d4;O FARAO MERNEPHTAH;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099293;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O FARAO MERNEPHTAH;2233;PRC;t;f99f84ae-5b6f-5e73-9e5d-79cbd2a63deb;c6cd4c7e-6ab5-75a8-8923-4c6cdc57231d
3719;f8a2f631-93f3-207d-a04f-d6f79cba2220;IRACEMA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099787;e530b7d1-75cf-42d6-9567-51ba55c5e34c;IRACEMA;3719;PRC;t;e8be2384-8ff5-86eb-514a-449419719bc7;68674d63-2e40-a644-07c9-e72d8e200c9e
1886;f8abc5f4-3222-2efc-3317-cad5d40e2d88;DIARIO DE UM BANANA: CASA DOS HORRORES;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099144;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DIARIO DE UM BANANA: CASA DOS HORRORES;1886;PRC;t;9a552727-777e-5008-8a3a-42b5610a7924;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1725;f8c62b1b-2eb7-8200-39c3-9674de0b74b9;A LENDA DO LAGO DOURADO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099359;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A LENDA DO LAGO DOURADO;1725;PRC;t;21bc82fc-7e21-2c1f-3543-0429b49509c1;79db3772-6538-8f98-038a-513050747f33
202;f8ca6d7a-33d9-4a3e-4e65-0029bd9201b9;AS MINAS DO REI SALOMAO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099061;e530b7d1-75cf-42d6-9567-51ba55c5e34c;AS MINAS DO REI SALOMAO;202;PRC;t;7ac5b141-2acc-33f0-526c-9cfba1e61520;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1658;f8d8807c-1af0-84bc-9b51-5c5f7f999dc0;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099345;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;1658;PRC;t;97b508a4-90a8-9589-37d9-03869b4b96f3;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3531;f8db27b1-69e7-4ed4-1b95-1275013c24af;CRIME E CASTIGO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099753;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CRIME E CASTIGO;3531;PRC;t;741299a2-a4ea-2563-46e0-a1e52797604c;79db3772-6538-8f98-038a-513050747f33
711;f8e0efbb-7c90-0a2a-1520-1c609efc17d9;ORACOES DO CRISTAO CATOLICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099368;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ORACOES DO CRISTAO CATOLICO;711;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1514;f8f879ca-a328-0482-4fcc-ae83f01b60d3;OS LUSIADAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099391;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS LUSIADAS;1514;PRC;t;07dbcb73-9c70-9e48-15d7-ce18e65f04dd;eb15223e-0bbb-7e29-536d-fb87c05c6914
2465;f8fb3b74-34ec-2ea1-4747-e6d89fa07bc0;A FE DE ABRAAO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099526;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A FE DE ABRAAO;2465;PRC;t;f94d4ca7-a370-6c2b-5366-77858cf99566;1a33914e-16a9-23cb-20b7-e9b7939e1e58
842;f94500e9-7e77-5a0c-1e64-489b2ae73b83;QUANDO EU CONHECO O TEMPO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099136;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUANDO EU CONHECO O TEMPO;842;PRC;t;402be221-7793-27ee-62d5-6d2bcc8b9934;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3033;f94da96d-569d-4a96-44e5-e316b4b84c9e;HISTORIAS DE SHAKESPEARE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099652;e530b7d1-75cf-42d6-9567-51ba55c5e34c;HISTORIAS DE SHAKESPEARE;3033;CEJA;t;5214de79-a485-0dd4-81e8-90ecfd3a6049;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1143;f95280c2-5deb-0ee0-0494-639eb36ea46a;O SOL POR TESTEMUNHA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099333;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O SOL POR TESTEMUNHA;1143;PRC;t;18ae9380-8d62-764e-746e-703dffe473fa;68674d63-2e40-a644-07c9-e72d8e200c9e
403;f955d02f-a6b7-05ed-2c53-029132da4d53;AS APARENCIAS ENGANAM;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099056;e530b7d1-75cf-42d6-9567-51ba55c5e34c;AS APARENCIAS ENGANAM;403;PRC;t;74718750-66c5-2362-99e7-ac38d2586d24;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2656;f9594815-7ad7-908a-1d17-fab4dc7391c3;PAPO DE PATO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09957;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PAPO DE PATO;2656;PRC;t;48a2159f-9e23-1272-770d-d47d4f959ebd;23cbc16c-59fe-2ab1-3b49-e76ad94794de
2847;f95bfc20-4a82-a6d9-22e0-cb01caf4623f;NEGOCIOS DE FAMILIA-CONVERSA DE VELORIO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099613;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NEGOCIOS DE FAMILIA-CONVERSA DE VELORIO;2847;CEJA;t;736eb566-7dea-95f4-1e96-d8f573b60d74;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3085;f95c4450-4cbe-65b4-7822-fde752047922;ENTRE DEUSES E MONSTROS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099663;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ENTRE DEUSES E MONSTROS;3085;CEJA;t;7c242e70-6fc8-1470-8184-c91664cf8d4b;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3001;f965d63b-a46f-a277-19df-cc6c15f97c61;O DIAMANTE DO GRAO-MONGOL;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099645;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O DIAMANTE DO GRAO-MONGOL;3001;CEJA;t;f97b85b2-533c-3362-46a8-461c46be0b74;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3793;f96ca9c7-39cb-2762-2b75-79264c742ab5;OFFICE-BOY EM APUROS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099801;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OFFICE-BOY EM APUROS;3793;PRC;t;9930bedb-27c3-2e63-a030-6b1416dd0c52;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3305;f970793f-950f-3618-3684-27c379fb6c92;O PLANO DOS INVASORES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099709;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PLANO DOS INVASORES;3305;PRC;t;0cb977fa-4f04-a72a-7824-7c7438cd65d1;79db3772-6538-8f98-038a-513050747f33
1611;f97ad60f-6547-83c7-1d24-827bb442734a;OPORTUNIDADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099334;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OPORTUNIDADE;1611;PRC;t;402be221-7793-27ee-62d5-6d2bcc8b9934;1a33914e-16a9-23cb-20b7-e9b7939e1e58
12;f982166a-957c-86f2-4511-af3044771cd4;O CORTICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098953;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CORTICO;12;PRC;t;dc956f8a-86b5-8138-364d-911378040249;68674d63-2e40-a644-07c9-e72d8e200c9e
4029;f986b61c-60b0-6ae5-967d-60a4aae30d13;O FABRICANTE DE TERREMOTOS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099847;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O FABRICANTE DE TERREMOTOS;4029;PRC;t;a2221355-81e9-8519-9be1-24fe11c03ece;c68ca414-566e-8a6c-54cf-10dc568d4a6f
720;f98c62b4-550c-9b83-6a8a-73baae4fa1cd;MILAGRES ATUAIS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099242;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MILAGRES ATUAIS;720;PRC;t;4dfb4999-2d69-1416-a09c-2c9109423522;1a33914e-16a9-23cb-20b7-e9b7939e1e58
564;f991dc14-1da1-8c11-5c79-268c5f8a7635;O SENHOR DOS ANEIS: O RETORNO DO REI;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099073;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O SENHOR DOS ANEIS: O RETORNO DO REI;564;PRC;t;b01d3db9-4256-1a54-73cb-65e955cd6dfb;79db3772-6538-8f98-038a-513050747f33
2635;f99d478a-6b4e-51a4-a53a-05b86d0b89c0;SANTO INACIO EM FIGURINHAS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099565;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SANTO INACIO EM FIGURINHAS;2635;PRC;t;5d0c9b14-528f-0735-8b5b-6b47d6e201c8;23cbc16c-59fe-2ab1-3b49-e76ad94794de
1417;f9a1d95a-9dd9-868d-4320-a8734c8332ce;PERGUNTARAM-ME SE ACREDITO EM DEUS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099408;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PERGUNTARAM-ME SE ACREDITO EM DEUS;1417;PRC;t;5ab9d01d-5b29-6225-9838-d12016d42840;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2027;fa047fd9-9a0b-6b65-8075-e2d293687d0e;A MARCA DE ATENA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099023;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A MARCA DE ATENA;2027;PRC;t;c19fcd0e-233a-9401-2f64-38a7e8d43969;79db3772-6538-8f98-038a-513050747f33
1988;fa1b3c36-8174-7988-3e01-464d434c14cc;ESTUDO DO EVANGELHO DE JOAO (VERSICULO POR VERSICULO) PRIMEIRA PARTE - CAPITULOS 1-10;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099167;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ESTUDO DO EVANGELHO DE JOAO (VERSICULO POR VERSICULO) PRIMEIRA PARTE - CAPITULOS 1-10;1988;PRC;t;5d9941b8-49ba-445c-a24e-79eb5809660f;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3889;fa288bfb-2a9a-6b9e-28b3-cd27cfd98de5;UM LARGO, SETE MEMORIAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099819;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM LARGO, SETE MEMORIAS;3889;PRC;t;afd50a24-838c-79e0-5fb8-2316aa0f954e;79db3772-6538-8f98-038a-513050747f33
2774;fa448789-1227-0c9e-3714-43e219f849f4;TOM SAWIER DETETIVE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099596;e530b7d1-75cf-42d6-9567-51ba55c5e34c;TOM SAWIER DETETIVE;2774;CEJA;t;213c6984-6e7f-7dd8-7acc-4f76b3954c65;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4058;fa568ccd-954e-161f-79ac-a435c7012244;ENIGMA NA TELEVISAO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099852;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ENIGMA NA TELEVISAO;4058;PRC;t;f84157ba-27d3-54fe-47d5-b5fb7ca634df;c68ca414-566e-8a6c-54cf-10dc568d4a6f
941;fa75cb00-0d34-1315-6b9d-a7d643cca57c;PAIS + FILHOS, COMPANHEIROS DE VIAGEM;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.0994;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PAIS + FILHOS, COMPANHEIROS DE VIAGEM;941;PRC;t;2d6289ee-50b8-4ffc-82c5-d5df735d41ec;6ddc0484-26b7-951d-5866-83539b572615
1811;fa7fd79f-a7b6-17de-391e-50390bf6057d;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099377;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1811;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3923;fa811f35-9827-1b52-1301-8b996e676396;ESTE SEU OLHAR;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099825;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ESTE SEU OLHAR;3923;PRC;t;f7b7297f-547f-6917-2b85-38d49c535deb;a56a2a21-53ab-067a-7e87-22131d4a692b
1424;faaf4efb-9ec1-9e63-4ef3-78bbdf7d5f46;JAZZ, CINEMA E UTOPIA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099194;e530b7d1-75cf-42d6-9567-51ba55c5e34c;JAZZ, CINEMA E UTOPIA;1424;PRC;t;572ac5df-2e68-8343-188b-1eb540bb8554;96abf6cd-3a48-0b84-345c-611565e710e8
1083;fab2d0ff-a330-379a-45d8-f604e49f59c4;CHUVA NA MONTANHA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099086;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CHUVA NA MONTANHA;1083;PRC;t;cddd3628-8fcc-144b-3bd1-69be7fd3689e;1a33914e-16a9-23cb-20b7-e9b7939e1e58
4305;fabb4450-193d-4f70-1bf6-f7f5c10a07f0;CARTA A EL REY DOM MANUAEL;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.0999;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CARTA A EL REY DOM MANUAEL;4305;PRC;t;d5c4ca6f-7733-4def-8d11-05f808360eb4;96abf6cd-3a48-0b84-345c-611565e710e8
2903;fac200e3-7334-181a-3017-7e95a4fc89a7;HISTORIAS EXTRAORDINARIAS DE ALLAN POE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099625;e530b7d1-75cf-42d6-9567-51ba55c5e34c;HISTORIAS EXTRAORDINARIAS DE ALLAN POE;2903;CEJA;t;94103cc8-84b7-2f72-1245-0ab0d3fb914b;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3272;fac96850-9838-0b71-88be-1df51dec6b85;GRANDES ESPERANCAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099703;e530b7d1-75cf-42d6-9567-51ba55c5e34c;GRANDES ESPERANCAS;3272;PRC;t;3f3bf62b-4be6-3b61-4e18-30a5108f45e2;68674d63-2e40-a644-07c9-e72d8e200c9e
1127;facd033f-0a4a-177b-00b6-9f9e812631c5;OS FOSSEIS: PEQUENA HISTORIA DA VIDA NA TERRA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09939;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS FOSSEIS: PEQUENA HISTORIA DA VIDA NA TERRA;1127;PRC;t;2837a00f-0394-83c0-495c-1ee17f1d3cc0;c68ca414-566e-8a6c-54cf-10dc568d4a6f
39;fafdb017-5527-49ba-5735-418d0b9135ca;O CORTICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098958;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CORTICO;39;PRC;t;dc956f8a-86b5-8138-364d-911378040249;68674d63-2e40-a644-07c9-e72d8e200c9e
1773;fb024ce3-6824-4b8a-064e-bb56a08893e7;NATUREZA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099261;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NATUREZA;1773;PRC;t;91f2763d-2723-0140-60b8-940f97604b68;39d4368c-29e7-8492-0a51-bcb5df2d88f2
3947;fb058454-7dca-9966-7477-7033fcc90069;UM INIMIGO EM CADA ESQUINA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099831;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM INIMIGO EM CADA ESQUINA;3947;PRC;t;527c4b9d-95e9-8662-30ef-df72d8dd09d9;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3208;fb0ff30a-05ad-a6ed-80b9-064ad63628b7;UMA ESTATUA DIFERENTE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099691;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UMA ESTATUA DIFERENTE;3208;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;613d6242-24d9-5bec-8478-a76caedc2faa
2864;fb30b9e2-22c7-4f15-55a0-f14c0c89a377;MIGUEL E A QUINTA SERIE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099617;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MIGUEL E A QUINTA SERIE;2864;CEJA;t;90256f2d-17d5-4c6b-75d0-3d52ea857137;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4380;fb4efe72-38b8-944f-601a-c4a04b4c8dce;O ULTIMO TEOREMA DE FERMAT;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099914;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ULTIMO TEOREMA DE FERMAT;4380;PRC;t;89b379d0-4483-2b9e-8455-4c49859a81ab;39d4368c-29e7-8492-0a51-bcb5df2d88f2
4556;fb591bba-0eff-369e-7caf-a6c756298887;UM NATAL BEM DIFERENTE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099947;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM NATAL BEM DIFERENTE;4556;PRC;t;bc387709-3424-943e-21e3-13aaa09407b3;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2070;fb667c91-1bee-3719-9788-61ffb5127a85;DEZ MINUTOS DE ORACAO PARA TRANSFORMAR SUA VIDA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099143;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DEZ MINUTOS DE ORACAO PARA TRANSFORMAR SUA VIDA;2070;PRC;t;064fc88c-522b-827b-0a07-d454a1e71675;1a33914e-16a9-23cb-20b7-e9b7939e1e58
